variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_a_iso,256,4,64,1,sub_1,90823,11993,0.7191,0.3442,1.7939,0.0125,14656,149.54,0.0948,1
hier_a_iso,256,4,64,1,sub_2,90823,11993,0.7191,0.3346,1.7851,0.0125,14656,149.66,0.0948,1
hier_a_iso,256,4,64,1,sub_3,90823,11993,0.7191,0.3359,1.7867,0.0121,14656,149.68,0.0948,1
hier_a_iso,256,4,64,1,glue,13104,3533,0.4381,0.3771,0.3466,0.0143,14656,61.91,0.0948,1
hier_a_iso,256,4,64,2,sub_0,90823,11993,0.7191,0.3192,1.8814,0.0131,14656,149.96,0.0974,1
hier_a_iso,256,4,64,2,sub_1,90823,11993,0.7191,0.3329,1.7923,0.0128,14656,149.72,0.0974,1
hier_a_iso,256,4,64,2,sub_2,90823,11993,0.7191,0.3399,1.7922,0.0124,14656,150.19,0.0974,1
hier_a_iso,256,4,64,2,sub_3,90823,11993,0.7191,0.3344,1.7852,0.013,14656,149.73,0.0974,1
hier_a_iso,256,4,64,2,glue,13104,3533,0.4381,0.3875,0.3425,0.0135,14656,61.83,0.0974,1
hier_a_iso,256,4,64,3,sub_0,90823,11993,0.7191,0.3177,1.8931,0.0128,14656,149.88,0.0883,1
hier_a_iso,256,4,64,3,sub_1,90823,11993,0.7191,0.3433,1.7946,0.0123,14656,149.67,0.0883,1
hier_a_iso,256,4,64,3,sub_2,90823,11993,0.7191,0.3401,1.7889,0.015,14656,150.0,0.0883,1
hier_a_iso,256,4,64,3,sub_3,90823,11993,0.7191,0.3374,1.785,0.0214,14656,149.82,0.0883,1
hier_a_iso,256,4,64,3,glue,13104,3533,0.4381,0.3832,0.3388,0.0137,14656,62.0,0.0883,1
hier_a_iso,256,8,32,1,sub_0,46143,5913,0.4287,0.2301,0.9518,0.0139,14656,88.69,0.1327,1
hier_a_iso,256,8,32,1,sub_1,46143,5913,0.4287,0.2783,0.9673,0.0135,14656,88.5,0.1327,1
hier_a_iso,256,8,32,1,sub_2,46143,5913,0.4287,0.2798,0.96,0.0168,14656,88.67,0.1327,1
hier_a_iso,256,8,32,1,sub_3,46143,5913,0.4287,0.2774,0.9597,0.0215,14656,88.49,0.1327,1
hier_a_iso,256,8,32,1,sub_4,46143,5913,0.4287,0.2824,0.9662,0.0165,14656,88.59,0.1327,1
hier_a_iso,256,8,32,1,sub_5,46143,5913,0.4287,0.2722,0.9579,0.0122,14656,88.35,0.1327,1
