variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_cfs_iso,512,4,128,2,sub_2,209400,25795,1.1943,0.41,3.5875,0.0132,14656,317.28,0.0942,1
hier_cfs_iso,512,4,128,2,sub_3,209400,25795,1.1943,0.4254,3.5787,0.0145,14656,317.4,0.0942,1
hier_cfs_iso,512,4,128,2,glue,11908,1864,0.2314,0.2452,0.3094,0.0214,14656,37.31,0.0942,1
hier_cfs_iso,512,4,128,3,sub_0,209400,25795,1.1943,0.368,3.6231,0.0126,14656,317.39,0.0917,1
hier_cfs_iso,512,4,128,3,sub_1,209400,25795,1.1943,0.4201,3.5961,0.0124,14656,317.57,0.0917,1
hier_cfs_iso,512,4,128,3,sub_2,209400,25795,1.1943,0.4162,3.5877,0.016,14656,317.46,0.0917,1
hier_cfs_iso,512,4,128,3,sub_3,209400,25795,1.1943,0.4182,3.5875,0.0177,14656,317.32,0.0917,1
hier_cfs_iso,512,4,128,3,glue,11908,1864,0.2314,0.2381,0.3119,0.0169,14656,37.5,0.0917,1
hier_cfs_iso,512,8,64,1,sub_0,105560,12803,0.6601,0.2629,1.9293,0.0137,14656,167.36,0.1381,1
hier_cfs_iso,512,8,64,1,sub_1,105560,12803,0.6601,0.3162,1.977,0.013,14656,166.93,0.1381,1
hier_cfs_iso,512,8,64,1,sub_2,105560,12803,0.6601,0.319,1.9311,0.013,14656,166.99,0.1381,1
hier_cfs_iso,512,8,64,1,sub_3,105560,12803,0.6601,0.3128,1.9282,0.0124,14656,167.04,0.1381,1
hier_cfs_iso,512,8,64,1,sub_4,105560,12803,0.6601,0.3163,1.9274,0.0125,14656,167.04,0.1381,1
hier_cfs_iso,512,8,64,1,sub_5,105560,12803,0.6601,0.3159,1.9181,0.0142,14656,167.15,0.1381,1
hier_cfs_iso,512,8,64,1,sub_6,105560,12803,0.6601,0.3238,1.9302,0.0122,14656,167.16,0.1381,1
hier_cfs_iso,512,8,64,1,sub_7,105560,12803,0.6601,0.3122,1.9266,0.013,14656,167.12,0.1381,1
hier_cfs_iso,512,8,64,1,glue,19888,2700,0.266,0.2529,0.5002,0.0118,14656,51.26,0.1381,1
hier_cfs_iso,512,8,64,2,sub_0,105560,12803,0.6601,0.2825,1.9575,0.0138,14656,167.33,0.1309,1
hier_cfs_iso,512,8,64,2,sub_1,105560,12803,0.6601,0.3209,1.9263,0.0132,14656,167.27,0.1309,1
hier_cfs_iso,512,8,64,2,sub_2,105560,12803,0.6601,0.3218,1.9291,0.0151,14656,167.25,0.1309,1
hier_cfs_iso,512,8,64,2,sub_3,105560,12803,0.6601,0.3206,1.9319,0.0183,14656,167.13,0.1309,1
hier_cfs_iso,512,8,64,2,sub_4,105560,12803,0.6601,0.3232,1.9282,0.0207,14656,167.21,0.1309,1
hier_cfs_iso,512,8,64,2,sub_5,105560,12803,0.6601,0.3258,1.9265,0.0163,14656,167.28,0.1309,1
hier_cfs_iso,512,8,64,2,sub_6,105560,12803,0.6601,0.3241,1.9278,0.0112,14656,167.39,0.1309,1
hier_cfs_iso,512,8,64,2,sub_7,105560,12803,0.6601,0.3212,1.9344,0.011,14656,167.56,0.1309,1
hier_cfs_iso,512,8,64,2,glue,19888,2700,0.266,0.2507,0.5011,0.011,14656,51.26,0.1309,1
hier_cfs_iso,512,8,64,3,sub_0,105560,12803,0.6601,0.2755,1.9573,0.0137,14656,167.38,0.1333,1
hier_cfs_iso,512,8,64,3,sub_1,105560,12803,0.6601,0.3215,1.9269,0.0133,14656,166.98,0.1333,1
hier_cfs_iso,512,8,64,3,sub_2,105560,12803,0.6601,0.3259,1.9325,0.013,14656,166.82,0.1333,1
hier_cfs_iso,512,8,64,3,sub_3,105560,12803,0.6601,0.3228,1.9293,0.0128,14656,167.41,0.1333,1
hier_cfs_iso,512,8,64,3,sub_4,105560,12803,0.6601,0.3207,1.9231,0.0125,14656,167.28,0.1333,1
hier_cfs_iso,512,8,64,3,sub_5,105560,12803,0.6601,0.3238,1.9496,0.0123,14656,167.32,0.1333,1
hier_cfs_iso,512,8,64,3,sub_6,105560,12803,0.6601,0.3213,1.9215,0.0119,14656,167.29,0.1333,1
hier_cfs_iso,512,8,64,3,sub_7,105560,12803,0.6601,0.3239,1.9216,0.0118,14656,167.2,0.1333,1
hier_cfs_iso,512,8,64,3,glue,19888,2700,0.266,0.2473,0.5026,0.0121,14656,51.11,0.1333,1
hier_cfs_iso,768,2,384,1,sub_0,690444,86189,3.7297,0.743,8.202,0.0093,14656,1086.69,0.0742,1
hier_cfs_iso,768,2,384,1,sub_1,690444,86189,3.7297,0.783,8.4906,0.0086,14656,1086.39,0.0742,1
hier_cfs_iso,768,2,384,1,glue,8773,2002,0.1989,0.189,0.2421,0.009,14656,35.37,0.0742,1
hier_cfs_iso,768,2,384,2,sub_0,690444,86189,3.7297,0.7901,8.6741,0.0128,14656,1086.42,0.0732,1
hier_cfs_iso,768,2,384,2,sub_1,690444,86189,3.7297,0.8099,11.9062,0.0124,14656,1086.52,0.0732,1
hier_cfs_iso,768,2,384,2,glue,8773,2002,0.1989,0.2308,0.2851,0.0126,14656,35.46,0.0732,1
hier_cfs_iso,768,2,384,3,sub_0,690444,86189,3.7297,0.8035,11.7392,0.0128,14656,1086.52,0.075,1
hier_cfs_iso,768,2,384,3,sub_1,690444,86189,3.7297,0.8371,11.6462,0.0124,14656,1086.58,0.075,1
hier_cfs_iso,768,2,384,3,glue,8773,2002,0.1989,0.2273,0.278,0.0132,14656,35.44,0.075,1
hier_cfs_iso,768,4,192,1,sub_0,345996,42989,1.9737,0.4413,6.2088,0.0129,14656,561.02,0.1027,1
hier_cfs_iso,768,4,192,1,sub_1,345996,42989,1.9737,0.5041,6.1644,0.0126,14656,561.17,0.1027,1
hier_cfs_iso,768,4,192,1,sub_2,345996,42989,1.9737,0.502,6.1741,0.0138,14656,561.14,0.1027,1
hier_cfs_iso,768,4,192,1,sub_3,345996,42989,1.9737,0.5059,6.147,0.0175,14656,561.02,0.1027,1
hier_cfs_iso,768,4,192,1,glue,13106,2464,0.2365,0.2376,0.3264,0.0183,14656,39.41,0.1027,1
hier_cfs_iso,768,4,192,2,sub_0,345996,42989,1.9737,0.4465,6.1717,0.0128,14656,561.08,0.0923,1
hier_cfs_iso,768,4,192,2,sub_1,345996,42989,1.9737,0.5052,6.1462,0.0124,14656,561.05,0.0923,1
hier_cfs_iso,768,4,192,2,sub_2,345996,42989,1.9737,0.5056,6.1763,0.0121,14656,561.05,0.0923,1
hier_cfs_iso,768,4,192,2,sub_3,345996,42989,1.9737,0.5085,6.1462,0.0161,14656,560.97,0.0923,1
hier_cfs_iso,768,4,192,2,glue,13106,2464,0.2365,0.2496,0.3172,0.0197,14656,39.3,0.0923,1
hier_cfs_iso,768,4,192,3,sub_0,345996,42989,1.9737,0.4592,6.2128,0.0126,14656,560.46,0.0924,1
hier_cfs_iso,768,4,192,3,sub_1,345996,42989,1.9737,0.5065,6.1564,0.0124,14656,561.03,0.0924,1
hier_cfs_iso,768,4,192,3,sub_2,345996,42989,1.9737,0.5079,6.161,0.0122,14656,560.77,0.0924,1
hier_cfs_iso,768,4,192,3,sub_3,345996,42989,1.9737,0.5049,6.1576,0.0152,14656,560.72,0.0924,1
hier_cfs_iso,768,4,192,3,glue,13106,2464,0.2365,0.2447,0.3264,0.0147,14656,39.21,0.0924,1
hier_cfs_iso,768,8,96,1,sub_0,173772,21389,1.0231,0.3114,3.2843,0.0138,14656,275.54,0.1324,1
hier_cfs_iso,768,8,96,1,sub_1,173772,21389,1.0231,0.3727,3.2899,0.0133,14656,275.61,0.1324,1
hier_cfs_iso,768,8,96,1,sub_2,173772,21389,1.0231,0.3731,3.2836,0.0193,14656,275.34,0.1324,1
hier_cfs_iso,768,8,96,1,sub_3,173772,21389,1.0231,0.3659,3.2835,0.0205,14656,274.98,0.1324,1
hier_cfs_iso,768,8,96,1,sub_4,173772,21389,1.0231,0.3753,3.2686,0.018,14656,275.37,0.1324,1
hier_cfs_iso,768,8,96,1,sub_5,173772,21389,1.0231,0.3748,3.2769,0.0185,14656,275.29,0.1324,1
hier_cfs_iso,768,8,96,1,sub_6,173772,21389,1.0231,0.371,3.2739,0.0119,14656,275.43,0.1324,1
hier_cfs_iso,768,8,96,1,sub_7,173772,21389,1.0231,0.3659,3.2822,0.0115,14656,275.27,0.1324,1
hier_cfs_iso,768,8,96,1,glue,21772,3388,0.2786,0.253,0.5209,0.0116,14656,52.52,0.1324,1
hier_cfs_iso,768,8,96,2,sub_0,173772,21389,1.0231,0.3126,3.2924,0.0136,14656,275.55,0.1397,1
hier_cfs_iso,768,8,96,2,sub_1,173772,21389,1.0231,0.3683,3.2777,0.0137,14656,275.66,0.1397,1
hier_cfs_iso,768,8,96,2,sub_2,173772,21389,1.0231,0.3742,3.2815,0.0156,14656,275.42,0.1397,1
hier_cfs_iso,768,8,96,2,sub_3,173772,21389,1.0231,0.3808,3.2695,0.0137,14656,275.53,0.1397,1
hier_cfs_iso,768,8,96,2,sub_4,173772,21389,1.0231,0.3774,3.2787,0.0124,14656,275.32,0.1397,1
hier_cfs_iso,768,8,96,2,sub_5,173772,21389,1.0231,0.3753,3.2811,0.012,14656,275.37,0.1397,1
hier_cfs_iso,768,8,96,2,sub_6,173772,21389,1.0231,0.3726,3.2734,0.0135,14656,275.51,0.1397,1
hier_cfs_iso,768,8,96,2,sub_7,173772,21389,1.0231,0.3768,3.2683,0.0118,14656,275.36,0.1397,1
hier_cfs_iso,768,8,96,2,glue,21772,3388,0.2786,0.2492,0.516,0.0117,14656,52.52,0.1397,1
hier_cfs_iso,768,8,96,3,sub_0,173772,21389,1.0231,0.3224,3.303,0.0139,14656,275.41,0.1309,1
hier_cfs_iso,768,8,96,3,sub_1,173772,21389,1.0231,0.3758,3.2678,0.0128,14656,275.41,0.1309,1
hier_cfs_iso,768,8,96,3,sub_2,173772,21389,1.0231,0.3739,3.2729,0.0144,14656,275.25,0.1309,1
hier_cfs_iso,768,8,96,3,sub_3,173772,21389,1.0231,0.3762,3.278,0.0132,14656,275.33,0.1309,1
hier_cfs_iso,768,8,96,3,sub_4,173772,21389,1.0231,0.3758,3.2997,0.0121,14656,275.72,0.1309,1
hier_cfs_iso,768,8,96,3,sub_5,173772,21389,1.0231,0.3771,3.284,0.012,14656,275.43,0.1309,1
hier_cfs_iso,768,8,96,3,sub_6,173772,21389,1.0231,0.3719,3.2812,0.0131,14656,275.28,0.1309,1
hier_cfs_iso,768,8,96,3,sub_7,173772,21389,1.0231,0.3841,3.2761,0.0118,14656,275.41,0.1309,1
hier_cfs_iso,768,8,96,3,glue,21772,3388,0.2786,0.2488,0.5182,0.012,14656,52.61,0.1309,1
hier_cfs_iso,1000,2,500,1,sub_0,898548,112289,4.8764,1.0115,13.2543,0.0129,14656,1274.32,0.0713,1
hier_cfs_iso,1000,2,500,1,sub_1,898548,112289,4.8764,1.0641,13.1943,0.0129,14656,1274.45,0.0713,1
hier_cfs_iso,1000,2,500,1,glue,9237,2466,0.2204,0.2268,0.2842,0.0134,14656,36.43,0.0713,1
hier_cfs_iso,1000,2,500,2,sub_0,898548,112289,4.8764,1.032,13.2092,0.0128,14656,1274.23,0.0734,1
hier_cfs_iso,1000,2,500,2,sub_1,898548,112289,4.8764,1.067,13.194,0.0122,14656,1274.58,0.0734,1
hier_cfs_iso,1000,2,500,2,glue,9237,2466,0.2204,0.2287,0.2863,0.0117,14656,36.62,0.0734,1
hier_cfs_iso,1000,2,500,3,sub_0,898548,112289,4.8764,1.059,13.3064,0.0125,14656,1274.53,0.0699,1
hier_cfs_iso,1000,2,500,3,sub_1,898548,112289,4.8764,1.0714,13.22,0.012,14656,1274.36,0.0699,1
hier_cfs_iso,1000,2,500,3,glue,9237,2466,0.2204,0.228,0.2821,0.0127,14656,36.44,0.0699,1
hier_cfs_iso,1000,4,250,1,sub_0,450048,56039,2.4861,0.5282,7.0456,0.0127,14656,623.41,0.0934,1
hier_cfs_iso,1000,4,250,1,sub_1,450048,56039,2.4861,0.5918,7.0129,0.0124,14656,623.37,0.0934,1
hier_cfs_iso,1000,4,250,1,sub_2,450048,56039,2.4861,0.5903,7.0382,0.012,14656,623.22,0.0934,1
hier_cfs_iso,1000,4,250,1,sub_3,450048,56039,2.4861,0.5899,7.0126,0.0123,14656,623.06,0.0934,1
hier_cfs_iso,1000,4,250,1,glue,13570,2928,0.2389,0.241,0.3247,0.0116,14656,39.68,0.0934,1
hier_cfs_iso,1000,4,250,2,sub_0,450048,56039,2.4861,0.5312,7.0468,0.0128,14656,623.18,0.0881,1
hier_cfs_iso,1000,4,250,2,sub_1,450048,56039,2.4861,0.5878,7.3707,0.0124,14656,623.07,0.0881,1
hier_cfs_iso,1000,4,250,2,sub_2,450048,56039,2.4861,0.5916,7.0215,0.0143,14656,623.41,0.0881,1
hier_cfs_iso,1000,4,250,2,sub_3,450048,56039,2.4861,0.5921,6.9934,0.017,14656,623.32,0.0881,1
hier_cfs_iso,1000,4,250,2,glue,13570,2928,0.2389,0.248,0.3203,0.0168,14656,39.61,0.0881,1
hier_cfs_iso,1000,4,250,3,sub_0,450048,56039,2.4861,0.5322,7.0271,0.0129,14656,623.36,0.0949,1
hier_cfs_iso,1000,4,250,3,sub_1,450048,56039,2.4861,0.6036,7.0367,0.0123,14656,623.0,0.0949,1
hier_cfs_iso,1000,4,250,3,sub_2,450048,56039,2.4861,0.5891,7.0374,0.0122,14656,623.24,0.0949,1
hier_cfs_iso,1000,4,250,3,sub_3,450048,56039,2.4861,0.5893,7.0208,0.0152,14656,623.3,0.0949,1
hier_cfs_iso,1000,4,250,3,glue,13570,2928,0.2389,0.2498,0.3244,0.0165,14656,39.58,0.0949,1
hier_cfs_iso,1000,8,125,1,sub_0,225799,27914,1.2818,0.3521,3.7674,0.0137,14656,329.2,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_1,225799,27914,1.2818,0.4196,3.7394,0.014,14656,329.32,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_2,225799,27914,1.2818,0.4126,3.7307,0.0195,14656,329.52,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_3,225799,27914,1.2818,0.4237,3.72,0.0199,14656,329.45,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_4,225799,27914,1.2818,0.4125,3.7139,0.0171,14656,329.7,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_5,225799,27914,1.2818,0.4215,3.7214,0.0141,14656,329.57,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_6,225799,27914,1.2818,0.4206,3.7225,0.0112,14656,329.41,0.1325,1
hier_cfs_iso,1000,8,125,1,sub_7,225799,27914,1.2818,0.4147,3.7131,0.0108,14656,329.29,0.1325,1
hier_cfs_iso,1000,8,125,1,glue,22236,3852,0.274,0.2556,0.5315,0.0108,14656,51.83,0.1325,1
hier_cfs_iso,1000,8,125,2,sub_0,225799,27914,1.2818,0.3516,3.7975,0.0139,14656,329.1,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_1,225799,27914,1.2818,0.4262,3.7328,0.0132,14656,329.45,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_2,225799,27914,1.2818,0.4226,3.7267,0.013,14656,329.36,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_3,225799,27914,1.2818,0.4257,3.7215,0.0128,14656,329.33,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_4,225799,27914,1.2818,0.4218,3.7317,0.0167,14656,329.29,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_5,225799,27914,1.2818,0.4158,3.7302,0.0176,14656,329.28,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_6,225799,27914,1.2818,0.4125,3.7256,0.0131,14656,329.44,0.1358,1
hier_cfs_iso,1000,8,125,2,sub_7,225799,27914,1.2818,0.4114,3.7957,0.0121,14656,329.56,0.1358,1
hier_cfs_iso,1000,8,125,2,glue,22236,3852,0.274,0.2568,0.5198,0.0117,14656,51.75,0.1358,1
hier_cfs_iso,1000,8,125,3,sub_0,225799,27914,1.2818,0.3529,3.7453,0.0136,14656,329.41,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_1,225799,27914,1.2818,0.4223,3.7665,0.0141,14656,329.6,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_2,225799,27914,1.2818,0.424,3.7214,0.0169,14656,329.59,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_3,225799,27914,1.2818,0.4191,3.7508,0.0216,14656,329.58,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_4,225799,27914,1.2818,0.4163,3.7528,0.0206,14656,329.27,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_5,225799,27914,1.2818,0.4149,3.7342,0.0144,14656,329.27,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_6,225799,27914,1.2818,0.4223,3.7122,0.0117,14656,329.19,0.1306,1
hier_cfs_iso,1000,8,125,3,sub_7,225799,27914,1.2818,0.4189,3.7238,0.0109,14656,329.58,0.1306,1
hier_cfs_iso,1000,8,125,3,glue,22236,3852,0.274,0.257,0.5267,0.0108,14656,51.74,0.1306,1
hier_cfs_iso,1504,2,752,1,sub_0,1479433,185511,8.5898,1.6578,16.4249,0.0127,14656,2135.77,0.0752,1
hier_cfs_iso,1504,2,752,1,sub_1,1479433,185511,8.5898,1.7172,22.7439,0.0122,14656,2135.77,0.0752,1
hier_cfs_iso,1504,2,752,1,glue,10588,3518,0.2213,0.2257,0.3025,0.014,14656,37.33,0.0752,1
hier_cfs_iso,1504,2,752,2,sub_0,1479433,185511,8.5898,1.7034,22.9333,0.0126,14656,2135.95,0.0728,1
hier_cfs_iso,1504,2,752,2,sub_1,1479433,185511,8.5898,1.7055,22.7952,0.012,14656,2136.28,0.0728,1
hier_cfs_iso,1504,2,752,2,glue,10588,3518,0.2213,0.2263,0.2947,0.0129,14656,37.53,0.0728,1
hier_cfs_iso,1504,2,752,3,sub_0,1479433,185511,8.5898,1.6705,22.8435,0.0126,14656,2136.27,0.0706,1
hier_cfs_iso,1504,2,752,3,sub_1,1479433,185511,8.5898,1.7086,22.7983,0.0121,14656,2135.89,0.0706,1
hier_cfs_iso,1504,2,752,3,glue,10588,3518,0.2213,0.2251,0.2997,0.0133,14656,37.19,0.0706,1
hier_cfs_iso,1504,4,376,1,sub_0,740405,92639,4.2546,0.9102,12.0327,0.013,14656,1079.06,0.1001,1
hier_cfs_iso,1504,4,376,1,sub_1,740405,92639,4.2546,0.9603,11.9658,0.0125,14656,1078.96,0.1001,1
hier_cfs_iso,1504,4,376,1,sub_2,740405,92639,4.2546,0.9542,11.9767,0.0185,14656,1079.21,0.1001,1
hier_cfs_iso,1504,4,376,1,sub_3,740405,92639,4.2546,0.9556,11.9576,0.018,14656,1078.77,0.1001,1
hier_cfs_iso,1504,4,376,1,glue,15264,4024,0.2474,0.2377,0.3401,0.0135,14656,41.16,0.1001,1
hier_cfs_iso,1504,4,376,2,sub_0,740405,92639,4.2546,0.9136,11.976,0.0127,14656,1078.98,0.0931,1
hier_cfs_iso,1504,4,376,2,sub_1,740405,92639,4.2546,0.9701,11.9799,0.0127,14656,1078.93,0.0931,1
hier_cfs_iso,1504,4,376,2,sub_2,740405,92639,4.2546,0.9607,11.9567,0.0144,14656,1078.94,0.0931,1
hier_cfs_iso,1504,4,376,2,sub_3,740405,92639,4.2546,0.968,11.9633,0.0169,14656,1079.03,0.0931,1
hier_cfs_iso,1504,4,376,2,glue,15264,4024,0.2474,0.2355,0.3461,0.0181,14656,41.55,0.0931,1
hier_cfs_iso,1504,4,376,3,sub_0,740405,92639,4.2546,0.9174,12.0154,0.0127,14656,1079.0,0.0927,1
hier_cfs_iso,1504,4,376,3,sub_1,740405,92639,4.2546,0.964,11.9512,0.0125,14656,1078.87,0.0927,1
hier_cfs_iso,1504,4,376,3,sub_2,740405,92639,4.2546,0.9618,11.983,0.0147,14656,1078.84,0.0927,1
hier_cfs_iso,1504,4,376,3,sub_3,740405,92639,4.2546,0.9648,11.9903,0.0176,14656,1078.8,0.0927,1
hier_cfs_iso,1504,4,376,3,glue,15264,4024,0.2474,0.2414,0.339,0.0185,14656,41.66,0.0927,1
hier_cfs_iso,1504,8,188,1,sub_0,370891,46203,2.1083,0.5279,6.4031,0.0137,14656,554.05,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_1,370891,46203,2.1083,0.5831,6.3652,0.0131,14656,553.99,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_2,370891,46203,2.1083,0.5853,6.3588,0.0146,14656,553.93,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_3,370891,46203,2.1083,0.5918,6.3776,0.0208,14656,554.05,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_4,370891,46203,2.1083,0.5919,6.3517,0.0141,14656,554.07,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_5,370891,46203,2.1083,0.594,6.3622,0.0124,14656,553.88,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_6,370891,46203,2.1083,0.5852,6.3782,0.0132,14656,553.84,0.1304,1
hier_cfs_iso,1504,8,188,1,sub_7,370891,46203,2.1083,0.5817,6.3551,0.0114,14656,554.05,0.1304,1
hier_cfs_iso,1504,8,188,1,glue,24616,5036,0.292,0.2592,0.5426,0.0112,14656,56.38,0.1304,1
hier_cfs_iso,1504,8,188,2,sub_0,370891,46203,2.1083,0.5281,6.3807,0.0136,14656,554.11,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_1,370891,46203,2.1083,0.5921,6.38,0.0131,14656,553.86,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_2,370891,46203,2.1083,0.594,6.3644,0.0167,14656,553.89,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_3,370891,46203,2.1083,0.5932,6.3783,0.0206,14656,553.76,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_4,370891,46203,2.1083,0.5899,6.3654,0.019,14656,554.08,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_5,370891,46203,2.1083,0.5914,6.3574,0.0193,14656,553.74,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_6,370891,46203,2.1083,0.5885,6.3608,0.0111,14656,553.93,0.1322,1
hier_cfs_iso,1504,8,188,2,sub_7,370891,46203,2.1083,0.5934,6.3623,0.0107,14656,553.75,0.1322,1
hier_cfs_iso,1504,8,188,2,glue,24616,5036,0.292,0.2691,0.5368,0.011,14656,56.27,0.1322,1
hier_cfs_iso,1504,8,188,3,sub_0,370891,46203,2.1083,0.534,6.3707,0.0138,14656,554.01,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_1,370891,46203,2.1083,0.5857,6.3805,0.0139,14656,554.06,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_2,370891,46203,2.1083,0.5994,6.3678,0.0194,14656,553.71,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_3,370891,46203,2.1083,0.5937,6.3602,0.0213,14656,554.09,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_4,370891,46203,2.1083,0.5868,6.3757,0.02,14656,554.0,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_5,370891,46203,2.1083,0.5873,6.3581,0.0138,14656,553.83,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_6,370891,46203,2.1083,0.5907,6.3638,0.011,14656,553.97,0.1315,1
hier_cfs_iso,1504,8,188,3,sub_7,370891,46203,2.1083,0.5878,6.3603,0.011,14656,554.07,0.1315,1
hier_cfs_iso,1504,8,188,3,glue,24616,5036,0.292,0.263,0.5396,0.0109,14656,56.37,0.1315,1
hier_cfs_iso,2000,2,1000,1,sub_0,1966877,246767,11.651,2.1752,26.4846,0.0127,14656,2640.32,0.0694,1
hier_cfs_iso,2000,2,1000,1,sub_1,1966877,246767,11.651,2.244,26.2242,0.0122,14656,2640.3,0.0694,1
hier_cfs_iso,2000,2,1000,1,glue,11580,4510,0.2476,0.2277,0.3073,0.0121,14656,38.64,0.0694,1
hier_cfs_iso,2000,2,1000,2,sub_0,1966877,246767,11.651,2.1878,26.2435,0.0128,14656,2640.38,0.0756,1
hier_cfs_iso,2000,2,1000,2,sub_1,1966877,246767,11.651,2.2499,26.2671,0.012,14656,2640.08,0.0756,1
hier_cfs_iso,2000,2,1000,2,glue,11580,4510,0.2476,0.228,0.3099,0.014,14656,38.39,0.0756,1
hier_cfs_iso,2000,2,1000,3,sub_0,1966877,246767,11.651,2.2046,26.2565,0.0127,14656,2640.44,0.0749,1
hier_cfs_iso,2000,2,1000,3,sub_1,1966877,246767,11.651,2.237,26.1962,0.0121,14656,2640.3,0.0749,1
hier_cfs_iso,2000,2,1000,3,glue,11580,4510,0.2476,0.2279,0.3064,0.0118,14656,38.39,0.0749,1
hier_cfs_iso,2000,4,500,1,sub_0,984127,123267,5.669,1.1844,13.9112,0.0131,14656,1331.36,0.0918,1
hier_cfs_iso,2000,4,500,1,sub_1,984127,123267,5.669,1.2241,13.852,0.0127,14656,1331.2,0.0918,1
hier_cfs_iso,2000,4,500,1,sub_2,984127,123267,5.669,1.2196,13.8574,0.0146,14656,1331.51,0.0918,1
hier_cfs_iso,2000,4,500,1,sub_3,984127,123267,5.669,1.2112,13.8247,0.0218,14656,1331.3,0.0918,1
hier_cfs_iso,2000,4,500,1,glue,16256,5016,0.2592,0.2411,0.348,0.0153,14656,43.38,0.0918,1
hier_cfs_iso,2000,4,500,2,sub_0,984127,123267,5.669,1.1726,13.8799,0.0129,14656,1331.23,0.0936,1
hier_cfs_iso,2000,4,500,2,sub_1,984127,123267,5.669,1.2333,13.9798,0.0126,14656,1331.41,0.0936,1
hier_cfs_iso,2000,4,500,2,sub_2,984127,123267,5.669,1.2235,13.8407,0.0142,14656,1331.05,0.0936,1
hier_cfs_iso,2000,4,500,2,sub_3,984127,123267,5.669,1.2219,13.919,0.0125,14656,1331.46,0.0936,1
hier_cfs_iso,2000,4,500,2,glue,16256,5016,0.2592,0.2461,0.3539,0.0127,14656,43.26,0.0936,1
hier_cfs_iso,2000,4,500,3,sub_0,984127,123267,5.669,1.1703,13.8987,0.013,14656,1331.55,0.0866,1
hier_cfs_iso,2000,4,500,3,sub_1,984127,123267,5.669,1.2274,13.8876,0.0127,14656,1331.4,0.0866,1
hier_cfs_iso,2000,4,500,3,sub_2,984127,123267,5.669,1.2307,13.822,0.0146,14656,1331.11,0.0866,1
hier_cfs_iso,2000,4,500,3,sub_3,984127,123267,5.669,1.2334,13.8441,0.0214,14656,1331.39,0.0866,1
hier_cfs_iso,2000,4,500,3,glue,16256,5016,0.2592,0.2422,0.3492,0.0207,14656,43.22,0.0866,1
hier_cfs_iso,2000,8,250,1,sub_0,492752,61517,2.6885,0.6512,7.4054,0.0139,14656,677.38,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_1,492752,61517,2.6885,0.7077,7.3836,0.0133,14656,677.46,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_2,492752,61517,2.6885,0.7148,7.3399,0.0143,14656,677.29,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_3,492752,61517,2.6885,0.7122,7.3438,0.0158,14656,677.28,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_4,492752,61517,2.6885,0.7107,7.3733,0.0175,14656,677.33,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_5,492752,61517,2.6885,0.7124,7.3652,0.0134,14656,677.51,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_6,492752,61517,2.6885,0.7103,7.3666,0.0143,14656,677.39,0.1298,1
hier_cfs_iso,2000,8,250,1,sub_7,492752,61517,2.6885,0.7148,7.3687,0.0116,14656,677.55,0.1298,1
